Date,Close.tbill,Close.sp500,Close.msft,Close.ge,Close.ford
24-Jun-94,0.000164427,-0.015190268,-0.012820513,0,0.006596306
27-Jun-94,0.000163636,0.010185185,0.048701299,0.024767802,0.035386632
28-Jun-94,0.000165217,-0.002772127,-0.009287926,0.004531722,-0.011392405
29-Jun-94,0.000163241,0.003497209,0,0.009022556,0.005121639
30-Jun-94,0.000163636,-0.007506199,0.00625,-0.020864382,-0.006369427
1-Jul-94,0.000165613,0.004344205,-0.027950311,-0.00608828,0
5-Jul-94,0.000166008,0.000380995,-0.022364217,0.013782542,-0.019230769
6-Jul-94,0.000169565,-0.000537671,-0.016339869,0.004531722,-0.002614379
7-Jul-94,0.000167589,0.005043373,0.043189369,0.003007519,0.034076016
8-Jul-94,0.000172727,0.002609394,-0.01910828,0,0.025348542
11-Jul-94,0.000174704,-0.003314426,-0.022727273,-0.002998501,-0.007416564
12-Jul-94,0.000175889,-0.000245503,-0.006644518,-0.007518797,0.02864259
13-Jul-94,0.000174308,0.001741266,0.030100334,0,0.031476998
14-Jul-94,0.00016996,0.010429434,-0.012987013,0.016666667,-0.018779343
15-Jul-94,0.000168379,0.001654132,-0.003289474,0.004470939,0
18-Jul-94,0.000167194,0.002333979,0.03960396,0,0.007177033
19-Jul-94,0.000167984,-0.002987566,-0.00952381,0.020771513,-0.01543943
20-Jul-94,0.000170356,-0.004979509,-0.03525641,-0.002906977,0.015681544
21-Jul-94,0.000171146,0.002236492,-0.013289037,-0.004373178,-0.027315914
22-Jul-94,0.000172727,0.001104704,0.060606061,0.023426061,0.004884005
25-Jul-94,0.000173123,0.002515945,0.012698413,0.004291845,0.007290401
26-Jul-94,0.000174308,-0.001959274,-0.015673981,-0.014245014,0.008443908
27-Jul-94,0.000175889,-0.001742545,-0.01910828,-0.00867052,-0.033492823
28-Jul-94,0.000174308,0.003690037,0,0.016034985,0.021039604
29-Jul-94,0.000168775,0.008849947,0.042207792,0.017216643,0.027878788
1-Aug-94,0.00016917,0.00600096,0.037383178,-0.001410437,0
2-Aug-94,0.000170751,-0.000976118,-0.012012012,-0.005649718,-0.010613208
3-Aug-94,0.000171542,0.00193243,0.012158055,-0.007102273,0
4-Aug-94,0.000170751,-0.0066096,-0.012012012,-0.022889843,-0.064362336
5-Aug-94,0.000176285,-0.002857766,-0.006079027,0.010248902,0.008917197
8-Aug-94,0.000175889,0.001750202,0.009174312,0.010144928,0.012626263
9-Aug-94,0.000175889,6.55E-05,0.009090909,-0.012912482,0
10-Aug-94,0.000171937,0.005197414,0.012012012,-0.013081395,0.003740648
11-Aug-94,0.000171542,-0.003084945,0.020771513,-0.011782032,-0.016149068
12-Aug-94,0.000172332,0.00666841,0,0.010432191,-0.005050505
15-Aug-94,0.000175889,-0.001536996,-0.014534884,0.01179941,0
16-Aug-94,0.000182609,0.008195477,0.008849558,-0.004373178,0.030456853
17-Aug-94,0.000180237,0.000344079,0.01754386,-0.01317716,0.003694581
18-Aug-94,0.000181028,-0.004299503,-0.005747126,-0.014836795,-0.036809816
19-Aug-94,0.000179842,0.001101108,-0.011560694,0.015060241,0.008917197
22-Aug-94,0.000179447,-0.002933057,-0.005847953,-0.002967359,-0.008838384
23-Aug-94,0.000180632,0.004736979,0.017647059,0.020833333,0.003821656
24-Aug-94,0.000179051,0.009730684,0.002890173,0.011661808,0.034263959
25-Aug-94,0.000179842,-0.002025457,0.008645533,0.007204611,-0.024539877
26-Aug-94,0.000179447,0.012220133,0.011428571,0.022889843,0.021383648
29-Aug-94,0.000180237,0.00166737,0.002824859,-0.00979021,0
30-Aug-94,0.000181423,0.003118481,0.025352113,-0.005649718,0.003694581
31-Aug-94,0.000180237,-0.001218308,-0.005494505,-0.004261364,-0.044171779
1-Sep-94,0.000179447,-0.004879177,-0.033149171,0.009985735,0.025673941
2-Sep-94,0.000180237,-0.004607224,-0.002857143,-0.005649718,-0.013767209
6-Sep-94,0.000179842,0.001847173,0,-0.012784091,0.013959391
7-Sep-94,0.000179447,-0.001843767,0.014326648,-0.007194245,-0.013767209
8-Sep-94,0.000179447,0.004564853,0.019774011,0.002898551,-0.003807107
9-Sep-94,0.000180632,-0.010483155,-0.019390582,0,-0.007643312
12-Sep-94,0.000181028,-0.004207783,-0.011299435,0,-0.008985879
13-Sep-94,0.000181818,0.002788443,0.025714286,0.007225434,-0.009067358
14-Sep-94,0.000181028,0.002759299,0,0.015781923,0.013071895
15-Sep-94,0.000181028,0.012819966,0.011142061,0.021186441,-0.007741935
16-Sep-94,0.000182609,-0.007624102,-0.024793388,-0.006915629,-0.009102731
19-Sep-94,0.000181028,-0.000721577,0,-0.009749304,-0.022309711
20-Sep-94,0.000182213,-0.015907402,-0.014124294,-0.019690577,-0.008053691
21-Sep-94,0.000190119,-0.004100483,0.022922636,0,-0.00947226
22-Sep-94,0.000188933,-0.000411737,-0.005602241,-0.007173601,-0.017759563
23-Sep-94,0.000188933,-0.003468684,-0.016901408,-0.00867052,-0.013908206
26-Sep-94,0.000188538,0.002501795,-0.008595989,0.018950437,0
27-Sep-94,0.000186957,0.002669155,0.01734104,-0.010014306,0.046544429
28-Sep-94,0.000178656,0.006038308,0.008522727,0,0.004043127
29-Sep-94,0.000180237,-0.005593322,-0.008450704,0,-0.017449664
30-Sep-94,0.000184585,0.001016788,-0.005681818,-0.01300578,0.009562842
3-Oct-94,0.000186561,-0.002096345,-0.005714286,-0.010248902,-0.00947226
4-Oct-94,0.000195257,-0.015484905,-0.014367816,-0.013313609,-0.013661202
5-Oct-94,0.000196047,-0.002353769,0.008746356,0.007496252,0.01800554
6-Oct-94,0.000195652,-0.00255777,-0.01734104,-0.007440476,-0.013605442
7-Oct-94,0.00019249,0.006057123,-0.002941176,-0.005997001,0
11-Oct-94,0.000192095,0.023489343,0.026548673,0.034690799,0.07862069
12-Oct-94,0.000196838,-0.000687005,0.005747126,0.036443149,-0.012787724
13-Oct-94,0.000193676,0.00498421,0.02,-0.00281294,-0.00388601
14-Oct-94,0.0001917,0.002800402,-0.022408964,0.008462623,0.016905072
17-Oct-94,0.0001917,-0.000298444,-0.017191977,0,-0.008951407
18-Oct-94,0.000193281,-0.002772091,0.029154519,-0.00979021,-0.003870968
19-Oct-94,0.000194071,0.005602361,0.016997167,0.007062147,0.012953368
20-Oct-94,0.000197628,-0.007293527,0.033426184,-0.025245442,-0.02173913
21-Oct-94,0.000197628,-0.004198351,-0.002695418,-0.033093525,0.005228758
24-Oct-94,0.000198419,-0.008733249,-0.008108108,0.010416667,-0.009102731
25-Oct-94,0.000199605,0.001518998,0.013623978,-0.002945508,0.022309711
26-Oct-94,0.000197628,0.00236171,0.021505376,0.00295421,0.008985879
27-Oct-94,0.000196443,0.006981972,0.010526316,0.005891016,-0.008905852
28-Oct-94,0.000198024,0.017001181,0.0078125,0.026354319,0.02182285
31-Oct-94,0.000198419,-0.002997235,0.012919897,-0.011412268,-0.005025126
1-Nov-94,0.000200791,-0.008320102,-0.00255102,-0.007215007,-0.016414141
2-Nov-94,0.000200791,-0.004077537,0.002557545,-0.005813953,0.003851091
3-Nov-94,0.000201186,0.003001007,-0.005102041,0.005847953,0.017902813
4-Nov-94,0.000204348,-0.012032228,-0.017948718,-0.010174419,-0.02638191
7-Nov-94,0.000206324,0.001708921,0.007832898,0.004405286,0.009032258
8-Nov-94,0.000206719,0.005571512,0.025906736,0.019005848,-0.012787724
9-Nov-94,0.000204743,-0.000536884,0.002525253,-0.007173601,-0.012953368
10-Nov-94,0.000206324,-0.00221315,0,0,0.009186352
11-Nov-94,0.000206719,-0.00434998,-0.022670025,0,-0.00520156
14-Nov-94,0.000209091,0.007980967,0.036082474,0,0.018300654
15-Nov-94,0.000211858,-0.002167196,0,0,-0.008985879
16-Nov-94,0.000212253,0.001268735,0.002487562,0.010115607,0
17-Nov-94,0.000211462,-0.004402732,-0.007444169,-0.010014306,-0.012953368
18-Nov-94,0.000211067,-0.00453006,-0.0025,0,-0.017060367
21-Nov-94,0.000211067,-0.006869352,-0.007518797,-0.028901734,0
22-Nov-94,0.000211067,-0.01791403,-0.025252525,-0.017857143,-0.036048064
23-Nov-94,0.000209091,-0.000355484,-0.007772021,-0.006060606,0.013850416
25-Nov-94,0.000208696,0.00524526,0.01305483,0,0.009562842
28-Nov-94,0.000212253,0.004134515,0.018041237,0.021341463,-0.02300406
29-Nov-94,0.000218182,0.002223886,0.010126582,-0.013432836,0.004155125
30-Nov-94,0.000219368,-0.003251532,-0.01754386,-0.012102874,0.004137931
1-Dec-94,0.000219368,-0.010513787,-0.005102041,-0.009188361,-0.004120879
2-Dec-94,0.000222134,0.00975675,0.01025641,0.034003091,0.009655172
5-Dec-94,0.000228854,4.41E-05,0,-0.005979073,0.013661202
6-Dec-94,0.000228458,-0.000463249,0.002538071,-0.007518797,-0.009433962
7-Dec-94,0.000225296,-0.004149103,-0.007594937,0.018181818,-0.017687075
8-Dec-94,0.000224111,-0.012809432,-0.007653061,-0.026785714,-0.019390582
9-Dec-94,0.00022332,0.003389831,0.010282776,0.016819572,-0.014124294
12-Dec-94,0.000226087,0.005615715,0,0.010526316,-0.008595989
13-Dec-94,0.000228458,0.001512893,-0.005089059,0.010416667,0.014450867
14-Dec-94,0.000223715,0.010707542,0.007672634,0.019145803,0.004273504
15-Dec-94,0.000218577,0.00081324,0.005076142,0.00433526,-0.004255319
16-Dec-94,0.000218972,0.007598717,-0.002525253,0.025899281,0.008547009
19-Dec-94,0.000219368,-0.001939843,-0.012658228,-0.005610098,-0.004237288
20-Dec-94,0.000216206,-0.001768907,-0.043589744,-0.004231312,0
21-Dec-94,0.000213834,0.00549114,0.026809651,0.002832861,0.014184397
22-Dec-94,0.000215415,0.000152303,-0.01305483,0.011299435,0.004195804
23-Dec-94,0.000218182,0.000326314,0.002645503,-0.005586592,0.009749304
27-Dec-94,0.000218182,0.005741252,-0.002638522,0.029494382,0.027586207
28-Dec-94,0.000217787,-0.003481307,0.005291005,-0.002728513,-0.017449664
29-Dec-94,0.000217391,0.000672655,0.013157895,0.009575923,0.023224044
30-Dec-94,0.000218577,-0.004119956,-0.01038961,-0.012195122,0
3-Jan-95,0.000218182,-0.000348379,-0.015748031,0,0
4-Jan-95,0.000224901,0.003485004,0.008,0,0.02670227
5-Jan-95,0.000225692,-0.000803108,-0.018518519,0.002743484,-0.009102731
6-Jan-95,0.000226877,0.000738585,0.018867925,-0.004103967,0
9-Jan-95,0.000227273,0.000325606,-0.007936508,-0.009615385,0.017060367
10-Jan-95,0.000226877,0.001844498,0.013333333,0.006934813,-0.016774194
11-Jan-95,0.00022332,-4.33E-05,0.005263158,0.015151515,0
12-Jan-95,0.000221739,-4.33E-05,0,-0.002713704,-0.009186352
13-Jan-95,0.000219763,0.009379603,0.023560209,0.012244898,0.018543046
16-Jan-95,0.000219763,0.007318068,0.020460358,0.012096774,0.013003901
17-Jan-95,0.000221739,0.001427415,0.010025063,-0.011952191,-0.008985879
18-Jan-95,0.000226087,-0.000723327,0.004962779,0.004032258,-0.016839378
19-Jan-95,0.000225692,-0.005875966,-0.022222222,-0.024096386,-0.026350461
20-Jan-95,0.000226877,-0.004647178,-0.03030303,0,-0.041948579
23-Jan-95,0.000227273,0.002237618,0.018229167,-0.013717421,-0.004237288
24-Jan-95,0.000229249,8.59E-05,-0.012787724,0.002781641,-0.008510638
25-Jan-95,0.000228063,0.003391577,-0.002590674,0.006934813,0.014306152
26-Jan-95,0.000227668,0.001882595,-0.031168831,0.004132231,-0.029619182
27-Jan-95,0.000227273,0.004420055,0,-0.009602195,0
30-Jan-95,0.000226087,-0.003996684,-0.013404826,0.012465374,-0.024709302
31-Jan-95,0.00023083,0.004076754,0.005434783,0.008207934,0.020864382
1-Feb-95,0.000232411,-4.25E-05,-0.005405405,-0.008141113,-0.005839416
2-Feb-95,0.00023083,0.005080782,0,0.002735978,0.020558003
3-Feb-95,0.000228854,0.012394509,0.019021739,0.017735334,0.005755396
6-Feb-95,0.000228854,0.005202131,0.010666667,-0.002680965,-0.005722461
7-Feb-95,0.000229249,-0.000685871,0.002638522,0,-0.010071942
8-Feb-95,0.000227668,0.000790333,0.015789474,0,0.005813953
9-Feb-95,0.000228063,-0.002078181,0,0.004032258,-0.010115607
10-Feb-95,0.000229249,0.002644786,0,-0.001338688,0.024817518
13-Feb-95,0.000228458,0.000394633,0,0.009383378,-0.004273504
14-Feb-95,0.000228854,0.001868577,0,0,0.014306152
15-Feb-95,0.000227668,0.004123925,-0.020725389,0.018592297,0
16-Feb-95,0.000224506,0.001403393,0.002645503,0.009126467,0.002820874
17-Feb-95,0.000224901,-0.006697993,-0.007915567,-0.009043928,0.00140647
21-Feb-95,0.000226482,0.001556113,-0.010638298,0.005215124,0
22-Feb-95,0.000224506,0.004868247,0.029569892,0.022049287,0.014044944
23-Feb-95,0.000225296,0.003793267,0.002610966,0.005076142,0
24-Feb-95,0.000226087,0.002464521,-0.005208333,-0.011363636,0.005540166
27-Feb-95,0.000226087,-0.00880949,0.007853403,-0.020434227,-0.02892562
28-Feb-95,0.000227273,0.007399599,0.018181818,0.020860495,0.005673759
1-Mar-95,0.000227273,-0.003570036,0.005102041,-0.003831418,-0.019746121
2-Mar-95,0.000226877,-0.00107073,0.007614213,-0.017948718,-0.010071942
3-Mar-95,0.000225692,0.000597778,-0.002518892,-0.002610966,0.010174419
6-Mar-95,0.000226877,0.000432615,0.012626263,-0.005235602,-0.004316547
7-Mar-95,0.000228458,-0.007227725,0.014962594,-0.002631579,0
8-Mar-95,0.000228063,0.002115656,0.049140049,0.011873351,-0.005780347
9-Mar-95,0.000226482,4.14E-05,-0.009367681,0,0.015988372
10-Mar-95,0.000227668,0.013266827,0.009456265,0.028683181,0.032904149
13-Mar-95,0.000226877,0.000980452,0.007025761,-0.002534854,0.009695291
14-Mar-95,0.000226877,0.005795327,0.039534884,0.007623888,-0.023319616
15-Mar-95,0.000226877,-0.002049139,-0.017897092,-0.022698613,-0.004213483
16-Mar-95,0.000226482,0.007176547,-0.004555809,0.020645161,-0.005641749
17-Mar-95,0.000226482,0.000222038,-0.00228833,-0.011378003,-0.008510638
20-Mar-95,0.000226087,0.001251211,0.016055046,-0.002557545,-0.015736767
21-Mar-95,0.000226482,-0.002156649,-0.009029345,0.005128205,0
22-Mar-95,0.000226087,0.00121195,0.006833713,0.003826531,-0.010174419
23-Mar-95,0.000224901,0.000564892,0.024886878,-0.002541296,0
24-Mar-95,0.000223715,0.010121988,0.015452539,0.010191083,0.016152717
27-Mar-95,0.000223715,0.004451364,-0.010869565,-0.007566204,0.018786127
28-Mar-95,0.000224901,0.001391097,0.008791209,0.005082592,0
29-Mar-95,0.000223715,-0.001547926,-0.019607843,0.002528445,0.024113475
30-Mar-95,0.000224506,-0.001788838,-0.002222222,-0.005044136,0.042936288
31-Mar-95,0.000225296,-0.00300665,-0.013363029,-0.013941698,-0.03187251
3-Apr-95,0.000224901,0.002276767,-0.015801354,0.011568123,0.009602195
4-Apr-95,0.000226087,0.006755006,-0.002293578,0.005082592,-0.019021739
5-Apr-95,0.000224901,0.000653155,0.011494253,0,-0.004155125
6-Apr-95,0.00022332,0.001008762,-0.009090909,0.006321113,0.02364395
7-Apr-95,0.000224111,0.000671831,-0.004587156,-0.006281407,-0.005434783
10-Apr-95,0.00022332,0.001165041,0.01843318,0.002528445,-0.004098361
